kota,kecamatan,kelurahan,luas_daerah,kepadatan,jumlah_penduduk,panjang_jalan,tahun,macet
JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,2.9,22314.68,3079618.0,1518.0,2023,0
JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,1.63,24625.13,3079618.0,1518.0,2023,0
JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,1.15,49615.45,3079618.0,1518.0,2023,0
JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,1.52,26346.48,3079618.0,1518.0,2023,0
JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,2.03,24647.94,3079618.0,1518.0,2023,0
JAKARTA TIMUR,KRAMAT JATI,DUKUH,1.98,13993.13,3079618.0,1518.0,2023,0
JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,2.55,20698.36,3079618.0,1518.0,2023,0
JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,1.67,18874.89,3079618.0,1518.0,2023,0
JAKARTA TIMUR,KRAMAT JATI,CILILITAN,1.76,26926.11,3079618.0,1518.0,2023,0
JAKARTA TIMUR,KRAMAT JATI,CAWANG,1.79,22083.33,3079618.0,1518.0,2023,0
JAKARTA TIMUR,PASAR REBO,GEDONG,2.63,15223.23,3079618.0,1518.0,2023,0
JAKARTA TIMUR,PASAR REBO,BARU,1.89,14487.69,3079618.0,1518.0,2023,0
JAKARTA TIMUR,PASAR REBO,CIJANTUNG,2.38,19155.1,3079618.0,1518.0,2023,0
JAKARTA TIMUR,PASAR REBO,KALISARI,2.89,16127.14,3079618.0,1518.0,2023,0
JAKARTA TIMUR,PASAR REBO,PEKAYON,3.18,15085.45,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CAKUNG,JATINEGARA,6.6,14856.69,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CAKUNG,RAWA TERATE,3.3,9392.73,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CAKUNG,PENGGILINGAN,4.48,23987.96,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,9.81,6685.67,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CAKUNG,PULO GEBANG,6.92,14713.73,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,5.04,6541.86,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,6.12,10931.37,3079618.0,1518.0,2023,0
JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,4.56,14938.65,3079618.0,1518.0,2023,0
JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,4.9,14235.45,3079618.0,1518.0,2023,0
JAKARTA TIMUR,DUREN SAWIT,KLENDER,3.05,26765.17,3079618.0,1518.0,2023,0
JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,5.72,13591.89,3079618.0,1518.0,2023,0
JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,1.38,23663.46,3079618.0,1518.0,2023,0
JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,0.99,36791.14,3079618.0,1518.0,2023,0
JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,2.06,19230.1,3079618.0,1518.0,2023,0
JAKARTA TIMUR,MAKASAR,MAKASAR,1.61,24750.34,3079618.0,1518.0,2023,0
JAKARTA TIMUR,MAKASAR,PINANG RANTI,2.35,12564.75,3079618.0,1518.0,2023,0
JAKARTA TIMUR,MAKASAR,KEBON PALA,2.3,23358.61,3079618.0,1518.0,2023,0
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,13.07,2623.41,3079618.0,1518.0,2023,0
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,2.53,19381.7,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CIRACAS,CIRACAS,3.93,18414.62,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CIRACAS,CIBUBUR,4.5,16172.02,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,3.37,14762.22,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CIRACAS,SUSUKAN,2.19,19702.08,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CIRACAS,RAMBUTAN,2.09,19743.54,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,3.09,8812.64,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CIPAYUNG,CILANGKAP,6.04,4741.03,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,3.66,7243.69,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CIPAYUNG,MUNJUL,1.9,13493.96,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CIPAYUNG,SETU,3.25,6467.46,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,3.17,8818.4,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,3.72,18750.94,3079618.0,1518.0,2023,0
JAKARTA TIMUR,CIPAYUNG,CEGER,3.63,5626.03,3079618.0,1518.0,2023,0
